Soft Monotonic + L2,Monotonic + L2,L2
0.5592350528497092,0.5577753026947909,0.5563347031993594
0.6446122796272233,0.6514257609171752,0.6483825103224541
0.7068461602961118,0.7152816350966839,0.7136872049592501
0.7772308837576964,0.7795999525937026,0.7836291541381096
0.6362616203377233,0.6449109490183019,0.6356324468656925
0.7716864857200925,0.7761117696551791,0.7779495258947224
0.6527938249629984,0.658445115408599,0.6539285817997289
0.7277967437276884,0.733554745502166,0.7405490694773356
0.7063906187235321,0.7122816935217494,0.708376625027661
0.6078811960079296,0.6194793238371497,0.6189701176663364
0.708706041319287,0.7176188908595174,0.7176259695346805
0.7541194596006854,0.7615517203822599,0.7582468487358923
0.7981751049739804,0.7947751495913186,0.8046108174096929
0.5983589498360854,0.5995976014850791,0.6009212971059958
0.7451369290825746,0.7535790585794292,0.7478224737257375
0.6645410945353334,0.6681631966852457,0.671379891330173
0.7639066492885637,0.7693953539740122,0.7675632157222272
0.7275356022902393,0.7402352666684464,0.7259124684796057
0.6994986676801405,0.7051408838899863,0.7072931383258192
0.7421297659966171,0.7421228350346442,0.7443000047648775
0.7164231552839928,0.7153721196793856,0.7147825156103425
0.6486565371701529,0.6556357781242045,0.646769787285838
0.7635118964935244,0.7667102094019563,0.7725873678806026
0.7248733943884094,0.7329347949698528,0.7298652252757759
0.5547673656059162,0.5591823157351521,0.5566645985317206
0.728956834005126,0.7345302477856941,0.7383022223680124
0.7327235187634779,0.7358197016169613,0.73662346335087
0.7177325837094746,0.7241727806507217,0.7286968462093464
0.6906321768233491,0.7015903580340208,0.6994315444841663
0.6740633484712996,0.6818928998392438,0.6815154785283093
0.6141456739426028,0.624433648822777,0.6277268786175575
0.664098239956433,0.672546075256054,0.6752813477527765
0.6947654698636705,0.6983762961207944,0.7040297133407818
0.7427686182148467,0.7457835322580347,0.7534119825823634
0.7599793906344078,0.7585824341805117,0.7656370284972452
0.5796084948004068,0.5889933575323557,0.5898637704887706
0.7586107238973441,0.7663263054521485,0.7691207264289049
0.5728166769641034,0.5771271312671798,0.5775663763388031
0.6311827581206285,0.6418746467332075,0.6439540058543761
0.647673551282725,0.6557289877929934,0.6589578752920492
0.6511289194086152,0.6528389630025874,0.6615828346032867
0.7141531720832529,0.7203690937063698,0.729871256853421
0.5906302213233199,0.592453160884714,0.6037836044676668
0.7142456486203445,0.7174849355919316,0.7221595937541444
0.7745293176055089,0.7742666692154094,0.7835217466347598
0.6689647569253502,0.6744062477913159,0.6733902149663555
0.7591097864410219,0.7649396385819561,0.768553321840807
0.6179281820800039,0.6315722040915669,0.6202511097632132
0.7211525156639077,0.7242266584834292,0.7319052073991104
0.789863360993193,0.7932985277444311,0.7987640782653388
0.7007242766918987,0.7059266327226199,0.7109080598602973
0.7491251596686134,0.7544598601904127,0.7606804640144573
0.7523432972735846,0.762362315451304,0.7646843825626836
0.6660264683813862,0.6739485499125086,0.6833090974431117
0.7682482531462802,0.7720338843600455,0.776740277684115
0.6767734712002463,0.6851587401959975,0.6850715219777931
0.6883118379764369,0.6962649972477053,0.6977506054039472
0.797405176857411,0.8018370034011599,0.7998361075008417
0.7848114352553847,0.7863616477356128,0.7874507608107816
0.6961927174761382,0.7028006971427758,0.7065740475547898
0.8003515699092376,0.7999685818169536,0.8091825400789685
0.8020652164040725,0.8063615193375504,0.8023588539482407
0.7003783824066165,0.6990769327261229,0.704617231932441
0.8222451792907214,0.8208813354276127,0.8291610738569136
0.7096609547263608,0.723370631938349,0.7073263309351195
0.678340189440087,0.6851766590616056,0.6851701690557981
0.7363301398707884,0.741795710389063,0.744261935482441
0.7828600855983655,0.784381465166769,0.7860611537807537
0.7733669699992498,0.7845965182948695,0.7813622782183675
0.7006801010575079,0.7032875699050862,0.7034368497690362
0.6205969044002777,0.6244289101191808,0.6159993700021756
0.815545230952989,0.8237634770587351,0.8296152597644493
0.6441584302749318,0.6532102612822278,0.6513687087104687
0.720439544425644,0.7204063026162291,0.7283146296708273
0.674369415534228,0.6771188467247309,0.6851412364537378
0.7047609921246388,0.7082501078874941,0.7117360132785292
0.7232016164996462,0.7259023880494659,0.7252458649540137
0.6605850416883312,0.6634803366711262,0.6705168280732426
0.5692125746481911,0.5769137937980715,0.5797800123147882
0.6629420937042262,0.6657273272537452,0.6843071384478424
0.6758786372813959,0.6833032082131095,0.6812231661211626
0.6774801052059435,0.6890424238327357,0.6825722110718592
0.6405091495678958,0.6467083067500916,0.6367645324079279
0.6598671228432302,0.6706858513942344,0.672471392847717
0.7572912463055672,0.76831988769705,0.7586338902929869
0.6044531174057071,0.6092214681687007,0.6184030631389861
0.6387221490645086,0.6408883753890054,0.6486961767496433
0.7957210689376291,0.7978709156984003,0.797256478961637
0.6491908224282059,0.6534097254758684,0.6507918411438242
0.7009418734743313,0.7077826675095902,0.713466191261807
0.6928884935680213,0.6875744005032349,0.6990626683609633
0.6669284208775454,0.671948662175308,0.6760567675153457
0.7714502882409958,0.7714033507784948,0.7835520532464024
0.6337974218309067,0.6440003254272204,0.6369534107153882
0.7499784315278067,0.7569124953605397,0.7614622259300535
0.691196185773643,0.6920712556797143,0.6972380683619542
0.6837547554666776,0.6876304112923335,0.6905042341742444
0.6937098000089739,0.6935714729765291,0.703185222806049
0.6908764766754039,0.6913296651095447,0.6964039438510855
