repeat,outer_fold,inner_fold,model,candidate,parameters,validation_ap,iterations,nonzero_features,violating_features,max_violation,l2,soft_penalty,violations
17,2,2,Soft Monotonic + L2,2,"{""l2"": 0.001, ""soft_penalty"": 0.01}",0.5746031746031746,59,21,4.0,0.6894240856366619,0.001,0.01,
17,2,3,Soft Monotonic + L2,2,"{""l2"": 0.001, ""soft_penalty"": 0.01}",0.7295238095238095,48,21,4.0,1.2891782097540672,0.001,0.01,
17,2,4,Soft Monotonic + L2,2,"{""l2"": 0.001, ""soft_penalty"": 0.01}",0.5942857142857143,53,21,5.0,2.237820272377295,0.001,0.01,
17,2,5,Soft Monotonic + L2,2,"{""l2"": 0.001, ""soft_penalty"": 0.01}",0.7683333333333333,53,21,5.0,1.2411652170289451,0.001,0.01,
17,2,1,Soft Monotonic + L2,3,"{""l2"": 0.001, ""soft_penalty"": 0.1}",0.42126984126984124,69,21,3.0,0.289401131141237,0.001,0.1,
17,2,2,Soft Monotonic + L2,3,"{""l2"": 0.001, ""soft_penalty"": 0.1}",0.5972222222222221,56,21,5.0,0.13813307239358932,0.001,0.1,
17,2,3,Soft Monotonic + L2,3,"{""l2"": 0.001, ""soft_penalty"": 0.1}",0.8261904761904761,36,21,5.0,0.3860574813429607,0.001,0.1,
17,2,4,Soft Monotonic + L2,3,"{""l2"": 0.001, ""soft_penalty"": 0.1}",0.7295238095238095,33,21,7.0,0.5547142690594321,0.001,0.1,
17,2,5,Soft Monotonic + L2,3,"{""l2"": 0.001, ""soft_penalty"": 0.1}",0.7544444444444445,42,21,7.0,0.35608103049262785,0.001,0.1,
17,2,1,Soft Monotonic + L2,4,"{""l2"": 0.001, ""soft_penalty"": 1.0}",0.42126984126984124,121,21,3.0,0.034235941959137456,0.001,1.0,
17,2,2,Soft Monotonic + L2,4,"{""l2"": 0.001, ""soft_penalty"": 1.0}",0.5972222222222221,116,21,5.0,0.01575736555629146,0.001,1.0,
17,2,3,Soft Monotonic + L2,4,"{""l2"": 0.001, ""soft_penalty"": 1.0}",0.8528571428571428,58,21,5.0,0.05905577880132456,0.001,1.0,
17,2,4,Soft Monotonic + L2,4,"{""l2"": 0.001, ""soft_penalty"": 1.0}",0.7595238095238095,62,21,7.0,0.07193310604385444,0.001,1.0,
17,2,5,Soft Monotonic + L2,4,"{""l2"": 0.001, ""soft_penalty"": 1.0}",0.7544444444444445,77,21,7.0,0.04686134633019283,0.001,1.0,
17,2,1,Soft Monotonic + L2,5,"{""l2"": 0.001, ""soft_penalty"": 10.0}",0.42126984126984124,298,21,3.0,0.0034862887434139057,0.001,10.0,
17,2,2,Soft Monotonic + L2,5,"{""l2"": 0.001, ""soft_penalty"": 10.0}",0.5881313131313131,286,21,5.0,0.0016359074821609137,0.001,10.0,
17,2,3,Soft Monotonic + L2,5,"{""l2"": 0.001, ""soft_penalty"": 10.0}",0.8528571428571428,141,21,5.0,0.006559788395664219,0.001,10.0,
17,2,4,Soft Monotonic + L2,5,"{""l2"": 0.001, ""soft_penalty"": 10.0}",0.7595238095238095,156,21,7.0,0.007444234741987067,0.001,10.0,
17,2,5,Soft Monotonic + L2,5,"{""l2"": 0.001, ""soft_penalty"": 10.0}",0.7544444444444445,234,21,7.0,0.004852793931944381,0.001,10.0,
17,2,1,Soft Monotonic + L2,6,"{""l2"": 0.01, ""soft_penalty"": 0.0}",0.45460317460317456,33,21,2.0,0.9226969523812747,0.01,0.0,
17,2,2,Soft Monotonic + L2,6,"{""l2"": 0.01, ""soft_penalty"": 0.0}",0.6253968253968254,36,21,3.0,0.4855972377464476,0.01,0.0,
17,2,3,Soft Monotonic + L2,6,"{""l2"": 0.01, ""soft_penalty"": 0.0}",0.7295238095238095,34,21,3.0,1.0336848960072826,0.01,0.0,
17,2,4,Soft Monotonic + L2,6,"{""l2"": 0.01, ""soft_penalty"": 0.0}",0.6587301587301588,38,21,2.0,1.4258704173352141,0.01,0.0,
17,2,5,Soft Monotonic + L2,6,"{""l2"": 0.01, ""soft_penalty"": 0.0}",0.7416666666666667,37,21,4.0,0.831440891509517,0.01,0.0,
17,2,1,Soft Monotonic + L2,7,"{""l2"": 0.01, ""soft_penalty"": 0.001}",0.42126984126984124,33,21,2.0,0.9033647122694907,0.01,0.001,
17,2,2,Soft Monotonic + L2,7,"{""l2"": 0.01, ""soft_penalty"": 0.001}",0.6253968253968254,35,21,3.0,0.47465032773560367,0.01,0.001,
17,2,3,Soft Monotonic + L2,7,"{""l2"": 0.01, ""soft_penalty"": 0.001}",0.7295238095238095,35,21,3.0,1.008805608932013,0.01,0.001,
17,2,4,Soft Monotonic + L2,7,"{""l2"": 0.01, ""soft_penalty"": 0.001}",0.6587301587301588,37,21,2.0,1.3931538630645937,0.01,0.001,
17,2,5,Soft Monotonic + L2,7,"{""l2"": 0.01, ""soft_penalty"": 0.001}",0.7416666666666667,37,21,4.0,0.8128661844136483,0.01,0.001,
17,2,1,Soft Monotonic + L2,8,"{""l2"": 0.01, ""soft_penalty"": 0.01}",0.42126984126984124,35,21,2.0,0.7624622126822022,0.01,0.01,
17,2,2,Soft Monotonic + L2,8,"{""l2"": 0.01, ""soft_penalty"": 0.01}",0.6253968253968254,34,21,3.0,0.39653630128159706,0.01,0.01,
17,2,3,Soft Monotonic + L2,8,"{""l2"": 0.01, ""soft_penalty"": 0.01}",0.7295238095238095,33,21,4.0,0.8339666390715734,0.01,0.01,
17,2,4,Soft Monotonic + L2,8,"{""l2"": 0.01, ""soft_penalty"": 0.01}",0.7253968253968255,37,21,2.0,1.156768607229499,0.01,0.01,
17,2,5,Soft Monotonic + L2,8,"{""l2"": 0.01, ""soft_penalty"": 0.01}",0.7416666666666667,36,21,5.0,0.6807162908605038,0.01,0.01,
17,2,1,Soft Monotonic + L2,9,"{""l2"": 0.01, ""soft_penalty"": 0.1}",0.42126984126984124,32,21,3.0,0.3202600012854083,0.01,0.1,
17,2,2,Soft Monotonic + L2,9,"{""l2"": 0.01, ""soft_penalty"": 0.1}",0.6111111111111112,34,21,3.0,0.15608718845511263,0.01,0.1,
17,2,3,Soft Monotonic + L2,9,"{""l2"": 0.01, ""soft_penalty"": 0.1}",0.8261904761904761,29,21,5.0,0.32817902595412396,0.01,0.1,
17,2,4,Soft Monotonic + L2,9,"{""l2"": 0.01, ""soft_penalty"": 0.1}",0.7116666666666667,34,21,3.0,0.44321827200174896,0.01,0.1,
17,2,5,Soft Monotonic + L2,9,"{""l2"": 0.01, ""soft_penalty"": 0.1}",0.7087301587301587,35,21,4.0,0.2800971124061202,0.01,0.1,
17,2,1,Soft Monotonic + L2,10,"{""l2"": 0.01, ""soft_penalty"": 1.0}",0.4046031746031746,52,21,3.0,0.04924158399239902,0.01,1.0,
17,2,2,Soft Monotonic + L2,10,"{""l2"": 0.01, ""soft_penalty"": 1.0}",0.6000000000000001,52,21,3.0,0.02246794500868353,0.01,1.0,
17,2,3,Soft Monotonic + L2,10,"{""l2"": 0.01, ""soft_penalty"": 1.0}",0.8528571428571428,45,21,5.0,0.05657431048760827,0.01,1.0,
17,2,4,Soft Monotonic + L2,10,"{""l2"": 0.01, ""soft_penalty"": 1.0}",0.7226190476190475,52,21,5.0,0.06455922142090514,0.01,1.0,
17,2,5,Soft Monotonic + L2,10,"{""l2"": 0.01, ""soft_penalty"": 1.0}",0.6544444444444445,55,21,5.0,0.04345461069238579,0.01,1.0,
17,2,1,Soft Monotonic + L2,11,"{""l2"": 0.01, ""soft_penalty"": 10.0}",0.4046031746031746,135,21,3.0,0.005210740041038015,0.01,10.0,
17,2,2,Soft Monotonic + L2,11,"{""l2"": 0.01, ""soft_penalty"": 10.0}",0.6000000000000001,143,21,3.0,0.002351788526804362,0.01,10.0,
17,2,3,Soft Monotonic + L2,11,"{""l2"": 0.01, ""soft_penalty"": 10.0}",0.8528571428571428,115,21,5.0,0.006444132391380136,0.01,10.0,
17,2,4,Soft Monotonic + L2,11,"{""l2"": 0.01, ""soft_penalty"": 10.0}",0.7226190476190475,128,21,5.0,0.00678584455716508,0.01,10.0,
17,2,5,Soft Monotonic + L2,11,"{""l2"": 0.01, ""soft_penalty"": 10.0}",0.6544444444444445,126,21,5.0,0.004626468755472609,0.01,10.0,
17,2,1,Soft Monotonic + L2,12,"{""l2"": 0.1, ""soft_penalty"": 0.0}",0.4455122655122655,16,21,2.0,0.37305090635940197,0.1,0.0,
17,2,2,Soft Monotonic + L2,12,"{""l2"": 0.1, ""soft_penalty"": 0.0}",0.6142857142857143,17,21,2.0,0.2045628882495129,0.1,0.0,
17,2,3,Soft Monotonic + L2,12,"{""l2"": 0.1, ""soft_penalty"": 0.0}",0.9428571428571428,17,21,3.0,0.2566289418980314,0.1,0.0,
17,2,4,Soft Monotonic + L2,12,"{""l2"": 0.1, ""soft_penalty"": 0.0}",0.731111111111111,17,21,2.0,0.33090180973748107,0.1,0.0,
17,2,5,Soft Monotonic + L2,12,"{""l2"": 0.1, ""soft_penalty"": 0.0}",0.6392857142857142,17,21,3.0,0.20875722045456166,0.1,0.0,
17,2,1,Soft Monotonic + L2,13,"{""l2"": 0.1, ""soft_penalty"": 0.001}",0.4455122655122655,16,21,2.0,0.37125909314069877,0.1,0.001,
17,2,2,Soft Monotonic + L2,13,"{""l2"": 0.1, ""soft_penalty"": 0.001}",0.6142857142857143,17,21,2.0,0.20348425481736382,0.1,0.001,
17,2,3,Soft Monotonic + L2,13,"{""l2"": 0.1, ""soft_penalty"": 0.001}",0.9428571428571428,18,21,3.0,0.25571993514860963,0.1,0.001,
17,2,4,Soft Monotonic + L2,13,"{""l2"": 0.1, ""soft_penalty"": 0.001}",0.731111111111111,17,21,2.0,0.3290191839970825,0.1,0.001,
17,2,5,Soft Monotonic + L2,13,"{""l2"": 0.1, ""soft_penalty"": 0.001}",0.6392857142857142,17,21,3.0,0.20780744966226053,0.1,0.001,
17,2,1,Soft Monotonic + L2,14,"{""l2"": 0.1, ""soft_penalty"": 0.01}",0.4455122655122655,16,21,2.0,0.35589475413326893,0.1,0.01,
17,2,2,Soft Monotonic + L2,14,"{""l2"": 0.1, ""soft_penalty"": 0.01}",0.6142857142857143,16,21,2.0,0.1942684379766457,0.1,0.01,
17,2,3,Soft Monotonic + L2,14,"{""l2"": 0.1, ""soft_penalty"": 0.01}",0.9428571428571428,16,21,3.0,0.2478042809360135,0.1,0.01,
17,2,4,Soft Monotonic + L2,14,"{""l2"": 0.1, ""soft_penalty"": 0.01}",0.731111111111111,18,21,3.0,0.3129928281938645,0.1,0.01,
17,2,5,Soft Monotonic + L2,14,"{""l2"": 0.1, ""soft_penalty"": 0.01}",0.6392857142857142,17,21,3.0,0.19963947499582427,0.1,0.01,
17,2,1,Soft Monotonic + L2,15,"{""l2"": 0.1, ""soft_penalty"": 0.1}",0.45460317460317456,16,21,2.0,0.25231514834775376,0.1,0.1,
17,2,2,Soft Monotonic + L2,15,"{""l2"": 0.1, ""soft_penalty"": 0.1}",0.6453968253968254,16,21,2.0,0.13380469016283994,0.1,0.1,
17,2,3,Soft Monotonic + L2,15,"{""l2"": 0.1, ""soft_penalty"": 0.1}",0.9028571428571428,18,21,3.0,0.18878695317333746,0.1,0.1,
17,2,4,Soft Monotonic + L2,15,"{""l2"": 0.1, ""soft_penalty"": 0.1}",0.7611111111111111,17,21,3.0,0.21052253604822158,0.1,0.1,
17,2,5,Soft Monotonic + L2,15,"{""l2"": 0.1, ""soft_penalty"": 0.1}",0.5592857142857143,17,21,3.0,0.1435149286529051,0.1,0.1,
17,2,1,Soft Monotonic + L2,16,"{""l2"": 0.1, ""soft_penalty"": 1.0}",0.45460317460317456,21,21,2.0,0.06507525203630704,0.1,1.0,
17,2,2,Soft Monotonic + L2,16,"{""l2"": 0.1, ""soft_penalty"": 1.0}",0.5453968253968253,22,21,2.0,0.03262026266912888,0.1,1.0,
17,2,3,Soft Monotonic + L2,16,"{""l2"": 0.1, ""soft_penalty"": 1.0}",0.9028571428571428,21,21,3.0,0.05535119656339868,0.1,1.0,
17,2,4,Soft Monotonic + L2,16,"{""l2"": 0.1, ""soft_penalty"": 1.0}",0.731111111111111,22,21,3.0,0.04931930139234161,0.1,1.0,
17,2,5,Soft Monotonic + L2,16,"{""l2"": 0.1, ""soft_penalty"": 1.0}",0.5592857142857143,24,21,3.0,0.037865880271487566,0.1,1.0,
17,2,1,Soft Monotonic + L2,17,"{""l2"": 0.1, ""soft_penalty"": 10.0}",0.45460317460317456,40,21,2.0,0.007740344794720127,0.1,10.0,
17,2,2,Soft Monotonic + L2,17,"{""l2"": 0.1, ""soft_penalty"": 10.0}",0.5453968253968253,42,21,2.0,0.003811891427663124,0.1,10.0,
17,2,3,Soft Monotonic + L2,17,"{""l2"": 0.1, ""soft_penalty"": 10.0}",0.9266666666666665,45,21,3.0,0.006848154059897644,0.1,10.0,
17,2,4,Soft Monotonic + L2,17,"{""l2"": 0.1, ""soft_penalty"": 10.0}",0.731111111111111,53,21,3.0,0.005698865826474735,0.1,10.0,
17,2,5,Soft Monotonic + L2,17,"{""l2"": 0.1, ""soft_penalty"": 10.0}",0.5592857142857143,50,21,3.0,0.004533399869782456,0.1,10.0,
17,2,1,Soft Monotonic + L2,18,"{""l2"": 1.0, ""soft_penalty"": 0.0}",0.5,11,21,1.0,0.08571505680166412,1.0,0.0,
17,2,2,Soft Monotonic + L2,18,"{""l2"": 1.0, ""soft_penalty"": 0.0}",0.6533333333333333,11,21,1.0,0.04122100619147293,1.0,0.0,
17,2,3,Soft Monotonic + L2,18,"{""l2"": 1.0, ""soft_penalty"": 0.0}",1.0,11,21,1.0,0.05524952960708399,1.0,0.0,
17,2,4,Soft Monotonic + L2,18,"{""l2"": 1.0, ""soft_penalty"": 0.0}",0.711111111111111,10,21,3.0,0.014606440305836787,1.0,0.0,
17,2,5,Soft Monotonic + L2,18,"{""l2"": 1.0, ""soft_penalty"": 0.0}",0.4859523809523809,11,21,2.0,0.03999295701612237,1.0,0.0,
17,2,1,Soft Monotonic + L2,19,"{""l2"": 1.0, ""soft_penalty"": 0.001}",0.5,11,21,1.0,0.08564333671532073,1.0,0.001,
17,2,2,Soft Monotonic + L2,19,"{""l2"": 1.0, ""soft_penalty"": 0.001}",0.6533333333333333,11,21,1.0,0.0411862080440165,1.0,0.001,
17,2,3,Soft Monotonic + L2,19,"{""l2"": 1.0, ""soft_penalty"": 0.001}",1.0,11,21,1.0,0.05520422627652613,1.0,0.001,
17,2,4,Soft Monotonic + L2,19,"{""l2"": 1.0, ""soft_penalty"": 0.001}",0.711111111111111,10,21,3.0,0.014594641273552943,1.0,0.001,
17,2,5,Soft Monotonic + L2,19,"{""l2"": 1.0, ""soft_penalty"": 0.001}",0.4859523809523809,11,21,2.0,0.03996002931213825,1.0,0.001,
17,2,1,Soft Monotonic + L2,20,"{""l2"": 1.0, ""soft_penalty"": 0.01}",0.5,11,21,1.0,0.08500322606217155,1.0,0.01,
17,2,2,Soft Monotonic + L2,20,"{""l2"": 1.0, ""soft_penalty"": 0.01}",0.6533333333333333,11,21,1.0,0.04087565139618125,1.0,0.01,
17,2,3,Soft Monotonic + L2,20,"{""l2"": 1.0, ""soft_penalty"": 0.01}",1.0,11,21,1.0,0.05479981562393585,1.0,0.01,
17,2,4,Soft Monotonic + L2,20,"{""l2"": 1.0, ""soft_penalty"": 0.01}",0.711111111111111,10,21,3.0,0.014489299857767077,1.0,0.01,
17,2,5,Soft Monotonic + L2,20,"{""l2"": 1.0, ""soft_penalty"": 0.01}",0.4859523809523809,11,21,2.0,0.03966610523749042,1.0,0.01,
17,2,1,Soft Monotonic + L2,21,"{""l2"": 1.0, ""soft_penalty"": 0.1}",0.5,11,21,1.0,0.07909252048158892,1.0,0.1,
17,2,2,Soft Monotonic + L2,21,"{""l2"": 1.0, ""soft_penalty"": 0.1}",0.6533333333333333,11,21,1.0,0.038009831598353756,1.0,0.1,
17,2,3,Soft Monotonic + L2,21,"{""l2"": 1.0, ""soft_penalty"": 0.1}",1.0,11,21,1.0,0.05105938952488454,1.0,0.1,
17,2,4,Soft Monotonic + L2,21,"{""l2"": 1.0, ""soft_penalty"": 0.1}",0.711111111111111,11,21,3.0,0.013513762732457272,1.0,0.1,
17,2,5,Soft Monotonic + L2,21,"{""l2"": 1.0, ""soft_penalty"": 0.1}",0.4859523809523809,10,21,2.0,0.03694863918304342,1.0,0.1,
17,2,1,Soft Monotonic + L2,22,"{""l2"": 1.0, ""soft_penalty"": 1.0}",0.5,12,21,1.0,0.046666031392957975,1.0,1.0,
17,2,2,Soft Monotonic + L2,22,"{""l2"": 1.0, ""soft_penalty"": 1.0}",0.6533333333333333,11,21,1.0,0.022348212912154778,1.0,1.0,
17,2,3,Soft Monotonic + L2,22,"{""l2"": 1.0, ""soft_penalty"": 1.0}",1.0,11,21,1.0,0.03034662741388743,1.0,1.0,
17,2,4,Soft Monotonic + L2,22,"{""l2"": 1.0, ""soft_penalty"": 1.0}",0.711111111111111,12,21,3.0,0.008074231510115189,1.0,1.0,
17,2,5,Soft Monotonic + L2,22,"{""l2"": 1.0, ""soft_penalty"": 1.0}",0.4859523809523809,12,21,2.0,0.021932133135803892,1.0,1.0,
17,2,1,Soft Monotonic + L2,23,"{""l2"": 1.0, ""soft_penalty"": 10.0}",0.5,17,21,1.0,0.009155523557935261,1.0,10.0,
17,2,2,Soft Monotonic + L2,23,"{""l2"": 1.0, ""soft_penalty"": 10.0}",0.5533333333333332,15,21,1.0,0.004366113922020374,1.0,10.0,
17,2,3,Soft Monotonic + L2,23,"{""l2"": 1.0, ""soft_penalty"": 10.0}",1.0,16,21,1.0,0.006001383783876925,1.0,10.0,
17,2,4,Soft Monotonic + L2,23,"{""l2"": 1.0, ""soft_penalty"": 10.0}",0.711111111111111,19,21,3.0,0.0016060122388885556,1.0,10.0,
17,2,5,Soft Monotonic + L2,23,"{""l2"": 1.0, ""soft_penalty"": 10.0}",0.5192857142857142,20,21,2.0,0.004332762520877661,1.0,10.0,
17,2,1,Soft Monotonic + L2,24,"{""l2"": 10.0, ""soft_penalty"": 0.0}",0.5,10,21,2.0,0.010096648146134868,10.0,0.0,
17,2,2,Soft Monotonic + L2,24,"{""l2"": 10.0, ""soft_penalty"": 0.0}",0.6866666666666665,10,21,1.0,0.004716106488567907,10.0,0.0,
17,2,3,Soft Monotonic + L2,24,"{""l2"": 10.0, ""soft_penalty"": 0.0}",1.0,10,21,1.0,0.004821583067711964,10.0,0.0,
17,2,4,Soft Monotonic + L2,24,"{""l2"": 10.0, ""soft_penalty"": 0.0}",0.711111111111111,10,21,1.0,0.002737072862920746,10.0,0.0,
17,2,5,Soft Monotonic + L2,24,"{""l2"": 10.0, ""soft_penalty"": 0.0}",0.4859523809523809,10,21,3.0,0.006759219517895399,10.0,0.0,
17,2,1,Soft Monotonic + L2,25,"{""l2"": 10.0, ""soft_penalty"": 0.001}",0.5,10,21,2.0,0.010095662149389064,10.0,0.001,
17,2,2,Soft Monotonic + L2,25,"{""l2"": 10.0, ""soft_penalty"": 0.001}",0.6866666666666665,10,21,1.0,0.00471564593539668,10.0,0.001,
17,2,3,Soft Monotonic + L2,25,"{""l2"": 10.0, ""soft_penalty"": 0.001}",1.0,10,21,1.0,0.004821112371424434,10.0,0.001,
17,2,4,Soft Monotonic + L2,25,"{""l2"": 10.0, ""soft_penalty"": 0.001}",0.711111111111111,10,21,1.0,0.0027368057002049254,10.0,0.001,
17,2,5,Soft Monotonic + L2,25,"{""l2"": 10.0, ""soft_penalty"": 0.001}",0.4859523809523809,10,21,3.0,0.006758561811010548,10.0,0.001,
17,2,1,Soft Monotonic + L2,26,"{""l2"": 10.0, ""soft_penalty"": 0.01}",0.5,10,21,2.0,0.010086796833147544,10.0,0.01,
17,2,2,Soft Monotonic + L2,26,"{""l2"": 10.0, ""soft_penalty"": 0.01}",0.6866666666666665,10,21,1.0,0.004711504986556953,10.0,0.01,
17,2,3,Soft Monotonic + L2,26,"{""l2"": 10.0, ""soft_penalty"": 0.01}",1.0,10,21,1.0,0.0048168802406250615,10.0,0.01,
17,2,4,Soft Monotonic + L2,26,"{""l2"": 10.0, ""soft_penalty"": 0.01}",0.711111111111111,10,21,1.0,0.0027344035791026524,10.0,0.01,
17,2,5,Soft Monotonic + L2,26,"{""l2"": 10.0, ""soft_penalty"": 0.01}",0.4859523809523809,10,21,3.0,0.006752648204151815,10.0,0.01,
17,2,1,Soft Monotonic + L2,27,"{""l2"": 10.0, ""soft_penalty"": 0.1}",0.5,10,21,2.0,0.00999899236906554,10.0,0.1,
17,2,2,Soft Monotonic + L2,27,"{""l2"": 10.0, ""soft_penalty"": 0.1}",0.6866666666666665,10,21,1.0,0.0046704909829622275,10.0,0.1,
17,2,3,Soft Monotonic + L2,27,"{""l2"": 10.0, ""soft_penalty"": 0.1}",1.0,10,21,1.0,0.00477496400414848,10.0,0.1,
17,2,4,Soft Monotonic + L2,27,"{""l2"": 10.0, ""soft_penalty"": 0.1}",0.711111111111111,10,21,1.0,0.0027106121069266445,10.0,0.1,
17,2,5,Soft Monotonic + L2,27,"{""l2"": 10.0, ""soft_penalty"": 0.1}",0.4859523809523809,10,21,3.0,0.006694076390828769,10.0,0.1,
17,2,1,Soft Monotonic + L2,28,"{""l2"": 10.0, ""soft_penalty"": 1.0}",0.5,9,21,2.0,0.009198283837624473,10.0,1.0,
17,2,2,Soft Monotonic + L2,28,"{""l2"": 10.0, ""soft_penalty"": 1.0}",0.6866666666666665,10,21,1.0,0.004296479788447773,10.0,1.0,
17,2,3,Soft Monotonic + L2,28,"{""l2"": 10.0, ""soft_penalty"": 1.0}",1.0,9,21,1.0,0.0043926936192306325,10.0,1.0,
17,2,4,Soft Monotonic + L2,28,"{""l2"": 10.0, ""soft_penalty"": 1.0}",0.711111111111111,10,21,1.0,0.0024936493577954306,10.0,1.0,
17,2,5,Soft Monotonic + L2,28,"{""l2"": 10.0, ""soft_penalty"": 1.0}",0.4859523809523809,10,21,3.0,0.006159778741231574,10.0,1.0,
17,2,1,Soft Monotonic + L2,29,"{""l2"": 10.0, ""soft_penalty"": 10.0}",0.5,14,21,2.0,0.005107958510291873,10.0,10.0,
17,2,2,Soft Monotonic + L2,29,"{""l2"": 10.0, ""soft_penalty"": 10.0}",0.6866666666666665,11,21,1.0,0.002385873232943567,10.0,10.0,
17,2,3,Soft Monotonic + L2,29,"{""l2"": 10.0, ""soft_penalty"": 10.0}",1.0,11,21,1.0,0.0024396536847490673,10.0,10.0,
17,2,4,Soft Monotonic + L2,29,"{""l2"": 10.0, ""soft_penalty"": 10.0}",0.711111111111111,12,21,1.0,0.0013850337211624368,10.0,10.0,
17,2,5,Soft Monotonic + L2,29,"{""l2"": 10.0, ""soft_penalty"": 10.0}",0.4859523809523809,15,21,3.0,0.003425621250963418,10.0,10.0,
17,2,1,Monotonic + L2,0,"{""l2"": 0.001}",0.42126984126984124,65,18,0.0,0.0,0.001,,0.0
17,2,2,Monotonic + L2,0,"{""l2"": 0.001}",0.5881313131313131,50,16,0.0,0.0,0.001,,0.0
17,2,3,Monotonic + L2,0,"{""l2"": 0.001}",0.8528571428571428,34,16,0.0,0.0,0.001,,0.0
17,2,4,Monotonic + L2,0,"{""l2"": 0.001}",0.7861904761904761,26,14,0.0,0.0,0.001,,0.0
17,2,5,Monotonic + L2,0,"{""l2"": 0.001}",0.7544444444444445,33,14,0.0,0.0,0.001,,0.0
17,2,1,Monotonic + L2,1,"{""l2"": 0.01}",0.4046031746031746,30,18,0.0,0.0,0.01,,0.0
17,2,2,Monotonic + L2,1,"{""l2"": 0.01}",0.6000000000000001,32,18,0.0,0.0,0.01,,0.0
17,2,3,Monotonic + L2,1,"{""l2"": 0.01}",0.8528571428571428,28,16,0.0,0.0,0.01,,0.0
17,2,4,Monotonic + L2,1,"{""l2"": 0.01}",0.7226190476190475,29,16,0.0,0.0,0.01,,0.0
17,2,5,Monotonic + L2,1,"{""l2"": 0.01}",0.6544444444444445,27,16,0.0,0.0,0.01,,0.0
17,2,1,Monotonic + L2,2,"{""l2"": 0.1}",0.45460317460317456,16,19,0.0,0.0,0.1,,0.0
17,2,2,Monotonic + L2,2,"{""l2"": 0.1}",0.5453968253968253,17,19,0.0,0.0,0.1,,0.0
17,2,3,Monotonic + L2,2,"{""l2"": 0.1}",0.9266666666666665,15,18,0.0,0.0,0.1,,0.0
17,2,4,Monotonic + L2,2,"{""l2"": 0.1}",0.731111111111111,16,18,0.0,0.0,0.1,,0.0
17,2,5,Monotonic + L2,2,"{""l2"": 0.1}",0.5592857142857143,15,18,0.0,0.0,0.1,,0.0
17,2,1,Monotonic + L2,3,"{""l2"": 1.0}",0.5,12,20,0.0,0.0,1.0,,0.0
17,2,2,Monotonic + L2,3,"{""l2"": 1.0}",0.5533333333333332,12,20,0.0,0.0,1.0,,0.0
17,2,3,Monotonic + L2,3,"{""l2"": 1.0}",1.0,12,20,0.0,0.0,1.0,,0.0
17,2,4,Monotonic + L2,3,"{""l2"": 1.0}",0.711111111111111,12,18,0.0,0.0,1.0,,0.0
17,2,5,Monotonic + L2,3,"{""l2"": 1.0}",0.5192857142857142,12,19,0.0,0.0,1.0,,0.0
17,2,1,Monotonic + L2,4,"{""l2"": 10.0}",0.5,10,19,0.0,0.0,10.0,,0.0
17,2,2,Monotonic + L2,4,"{""l2"": 10.0}",0.6866666666666665,10,20,0.0,0.0,10.0,,0.0
17,2,3,Monotonic + L2,4,"{""l2"": 10.0}",1.0,9,20,0.0,0.0,10.0,,0.0
17,2,4,Monotonic + L2,4,"{""l2"": 10.0}",0.711111111111111,10,20,0.0,0.0,10.0,,0.0
17,2,5,Monotonic + L2,4,"{""l2"": 10.0}",0.5192857142857142,10,18,0.0,0.0,10.0,,0.0
17,2,1,L2,0,"{""l2"": 0.001}",0.42126984126984124,76,21,,,0.001,,
17,2,2,L2,0,"{""l2"": 0.001}",0.6000000000000001,69,21,,,0.001,,
17,2,3,L2,0,"{""l2"": 0.001}",0.6961904761904762,55,21,,,0.001,,
17,2,4,L2,0,"{""l2"": 0.001}",0.5210317460317461,68,21,,,0.001,,
17,2,5,L2,0,"{""l2"": 0.001}",0.6683333333333333,63,21,,,0.001,,
17,2,1,L2,1,"{""l2"": 0.01}",0.45460317460317456,33,21,,,0.01,,
17,2,2,L2,1,"{""l2"": 0.01}",0.6253968253968254,36,21,,,0.01,,
17,2,3,L2,1,"{""l2"": 0.01}",0.7295238095238095,34,21,,,0.01,,
17,2,4,L2,1,"{""l2"": 0.01}",0.6587301587301588,38,21,,,0.01,,
17,2,5,L2,1,"{""l2"": 0.01}",0.7416666666666667,37,21,,,0.01,,
17,2,1,L2,2,"{""l2"": 0.1}",0.4455122655122655,16,21,,,0.1,,
17,2,2,L2,2,"{""l2"": 0.1}",0.6142857142857143,17,21,,,0.1,,
17,2,3,L2,2,"{""l2"": 0.1}",0.9428571428571428,17,21,,,0.1,,
17,2,4,L2,2,"{""l2"": 0.1}",0.731111111111111,17,21,,,0.1,,
17,2,5,L2,2,"{""l2"": 0.1}",0.6392857142857142,17,21,,,0.1,,
17,2,1,L2,3,"{""l2"": 1.0}",0.5,11,21,,,1.0,,
17,2,2,L2,3,"{""l2"": 1.0}",0.6533333333333333,11,21,,,1.0,,
17,2,3,L2,3,"{""l2"": 1.0}",1.0,11,21,,,1.0,,
17,2,4,L2,3,"{""l2"": 1.0}",0.711111111111111,10,21,,,1.0,,
17,2,5,L2,3,"{""l2"": 1.0}",0.4859523809523809,11,21,,,1.0,,
17,2,1,L2,4,"{""l2"": 10.0}",0.5,10,21,,,10.0,,
17,2,2,L2,4,"{""l2"": 10.0}",0.6866666666666665,10,21,,,10.0,,
17,2,3,L2,4,"{""l2"": 10.0}",1.0,10,21,,,10.0,,
