Monotonic,L2,Elastic Net,SVM,Inner-selected
0.742146572670507,0.7387683410422037,0.72266962987194,0.7012370540340163,0.72868742140306
0.6100096956394577,0.5959789311723134,0.5736774804670636,0.5338867360690716,0.5805323057512307
0.773583676170208,0.7837101038786255,0.7638230373453186,0.7145362424680821,0.7654294703426119
0.698564734170993,0.7006460733386343,0.6684415960511374,0.6424251166094546,0.6735686967198341
0.781543926514501,0.7767543126863005,0.7255048592282861,0.7303009849958974,0.7437546261356847
0.6224561703314766,0.6241281996003195,0.6031093852662929,0.5709921377950101,0.6060281548874071
0.7417192758162475,0.7369422634728485,0.7072720326536759,0.6857292624991206,0.7179588820466455
0.6082604228948767,0.6198326387411998,0.6155568744404006,0.5966797351513636,0.6163285110876369
0.6731393422248257,0.6738430002511029,0.6622720422708531,0.6186588403529629,0.6446502534476417
0.677902771456563,0.6882780740571559,0.6278146669678696,0.630665490394995,0.6553984129702671
0.6851819601033884,0.6981852958108907,0.6868977423039924,0.6339991561408709,0.6765869527935628
0.7483925870065488,0.764563643998703,0.7254570864112267,0.6941818555035703,0.7257317100394164
0.7661865064618227,0.7671790839965923,0.7331543273430979,0.7024695093252457,0.7472888322753255
0.6748162548773716,0.6710932338488361,0.6405422415170687,0.5861774457343564,0.6355294374754836
0.63645146047899,0.6473889348518665,0.6126464024776318,0.6204414213351183,0.6215217015087489
0.7095966622771994,0.7032007942718774,0.6893055778234315,0.6344172546585805,0.6866116597168548
0.667555888186018,0.6709395428574176,0.6334566473092733,0.5782829716722223,0.6394983845273412
0.7578521448497533,0.7523094916746059,0.7393735742805106,0.7087191598664434,0.7404688606059724
0.8071059264951711,0.8072873113927724,0.7958859485759996,0.7387963500522945,0.787394127434966
0.6799840122312059,0.6850540256833623,0.6508982458902222,0.6268741263287507,0.6629722311019204
0.6824142985001892,0.6915831393798259,0.6806433209229024,0.6603082515650638,0.675993059118507
0.7317071529476717,0.741421862805777,0.7198083530745747,0.6770323306721165,0.723916201695014
0.7500249284484577,0.7605306899605219,0.7315620985719805,0.7088337670206237,0.7343472320687001
0.618944732576948,0.6268046007802512,0.6211614033648329,0.5988224169056655,0.6173141307129458
0.657187913910894,0.6504928329967384,0.642116127611846,0.618926215486365,0.6390124456682771
0.7009953381936893,0.6865510059363074,0.6524063726842482,0.6453838161350213,0.6742339531747762
0.7183188298584133,0.7221599003713625,0.7006959630316774,0.6641207063302154,0.7049879830266735
0.7549274054953842,0.7522051939317543,0.7213569667690038,0.7194876003345765,0.7195201898739316
0.6798258365719528,0.6869440572782212,0.6941605978871738,0.6513288233461229,0.6820834982628375
0.7395361645448281,0.7419425046558064,0.7223756526749892,0.6945573952250049,0.7314159344382344
0.6876013966878138,0.693676536508103,0.6644797982744416,0.6452553018776316,0.673186107699819
0.7194044997423321,0.7248523965315488,0.7181971328543427,0.6788172742745059,0.7121906070165919
0.7594274471400166,0.7750170355248345,0.752397642642894,0.7018787741325606,0.7498963742508261
0.6545728179025649,0.6700636335362868,0.6449578856808239,0.6338386114643947,0.6523380109283773
0.7255129718132699,0.7342926738067329,0.6940340792075833,0.6614518777802432,0.7033764198090185
0.6582940230177801,0.6624397566723181,0.6254356352624002,0.6420269590636755,0.6454560859012499
0.6993321138375062,0.7037405464037465,0.7053839156188249,0.6474075196959281,0.6819392795819597
0.7107127432441509,0.7174868688129462,0.6864620467378874,0.6727423993348347,0.7003079642178033
0.7993427242452051,0.8107411348610205,0.7737836748702238,0.7386677175627933,0.7878240183859048
0.7389184650511329,0.7467638461250855,0.6884982253170628,0.6645339729118791,0.7025358251225895
0.7755112434387709,0.7759582970845795,0.7597462625217499,0.7327760242616425,0.7610880402334145
0.6818125423698291,0.6809383285527367,0.6696455029613738,0.6494929146704347,0.6675063357506065
0.674697640104516,0.6691256033229551,0.6651449688224298,0.625323343915191,0.6637399977074624
0.5933311794666339,0.5952449167126468,0.5727046717985852,0.5336463686269911,0.5739929825950338
