repeat,outer_fold,inner_fold,model,candidate,parameters,validation_ap,iterations,nonzero_features,violations
4,1,1,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",0.8253968253968254,92,21,
4,1,2,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",0.6199999999999999,87,21,
4,1,3,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",0.7783333333333333,85,21,
4,1,4,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",0.7892857142857141,96,21,
4,1,5,SVM,14,"{""C"": 100.0, ""gamma"": 0.1}",0.775,92,21,
4,2,1,Monotonic,0,"{""lambda"": 0.001}",0.5027272727272727,46,15,0.0
4,2,2,Monotonic,0,"{""lambda"": 0.001}",0.7226190476190475,30,16,0.0
4,2,3,Monotonic,0,"{""lambda"": 0.001}",0.7944444444444445,26,15,0.0
4,2,4,Monotonic,0,"{""lambda"": 0.001}",0.6595238095238095,34,15,0.0
4,2,5,Monotonic,0,"{""lambda"": 0.001}",0.5976190476190476,31,16,0.0
4,2,1,Monotonic,1,"{""lambda"": 0.01}",0.51,28,16,0.0
4,2,2,Monotonic,1,"{""lambda"": 0.01}",0.7277777777777779,25,16,0.0
4,2,3,Monotonic,1,"{""lambda"": 0.01}",0.7433333333333334,25,16,0.0
4,2,4,Monotonic,1,"{""lambda"": 0.01}",0.6595238095238095,30,17,0.0
4,2,5,Monotonic,1,"{""lambda"": 0.01}",0.7642857142857142,29,17,0.0
4,2,1,Monotonic,2,"{""lambda"": 0.1}",0.5119408369408369,16,16,0.0
4,2,2,Monotonic,2,"{""lambda"": 0.1}",0.8211111111111111,15,17,0.0
4,2,3,Monotonic,2,"{""lambda"": 0.1}",0.7433333333333334,14,17,0.0
4,2,4,Monotonic,2,"{""lambda"": 0.1}",0.71,17,19,0.0
4,2,5,Monotonic,2,"{""lambda"": 0.1}",0.8142857142857143,15,18,0.0
4,2,1,Monotonic,3,"{""lambda"": 1.0}",0.521031746031746,12,18,0.0
4,2,2,Monotonic,3,"{""lambda"": 1.0}",0.885,12,19,0.0
4,2,3,Monotonic,3,"{""lambda"": 1.0}",0.81,12,18,0.0
4,2,4,Monotonic,3,"{""lambda"": 1.0}",0.81,12,20,0.0
4,2,5,Monotonic,3,"{""lambda"": 1.0}",0.8599999999999999,12,19,0.0
4,2,1,Monotonic,4,"{""lambda"": 10.0}",0.521031746031746,10,18,0.0
4,2,2,Monotonic,4,"{""lambda"": 10.0}",0.8761904761904762,9,20,0.0
4,2,3,Monotonic,4,"{""lambda"": 10.0}",0.7833333333333332,10,18,0.0
4,2,4,Monotonic,4,"{""lambda"": 10.0}",0.7861904761904761,10,20,0.0
4,2,5,Monotonic,4,"{""lambda"": 10.0}",0.8211111111111111,10,20,0.0
4,2,1,L2,0,"{""lambda"": 0.001}",0.5214646464646464,60,21,
4,2,2,L2,0,"{""lambda"": 0.001}",0.5311111111111111,65,21,
